lon,lat,value
113.5389531414505,37.77659830133616,-0.01933663
113.53927792660477,37.77659830133616,-0.028647285
113.53960271175903,37.77659830133616,-0.040670723
113.5399274969133,37.77659830133616,-0.04701966
113.54025228206756,37.77659830133616,-0.0464581
113.54057706722183,37.77659830133616,-0.043566752
113.5409018523761,37.77659830133616,-0.04262398
113.54122663753036,37.77659830133616,-0.053750943
113.54155142268462,37.77659830133616,-0.06395142
113.54187620783888,37.77659830133616,-0.050335012
113.54220099299314,37.77659830133616,-0.046617646
113.54252577814741,37.77659830133616,-0.046218116
113.54285056330167,37.77659830133616,-0.060739905
113.54317534845593,37.77659830133616,-0.046668448
113.5435001336102,37.77659830133616,-0.038714297
113.54382491876446,37.77659830133616,-0.037928615
113.54414970391872,37.77659830133616,-0.036725823
113.54447448907298,37.77659830133616,-0.027017089
113.54479927422724,37.77659830133616,-0.03809196
113.54512405938152,37.77659830133616,-0.03774514
113.54544884453578,37.77659830133616,-0.05406599
113.54577362969005,37.77659830133616,-0.0502021
113.54609841484431,37.77659830133616,-0.05022126
113.54642319999857,37.77659830133616,-0.044097804
113.54674798515283,37.77659830133616,-0.061616886
113.5470727703071,37.77659830133616,-0.05691408
113.54739755546136,37.77659830133616,-0.04810851
113.54772234061562,37.77659830133616,-0.06235141
113.54804712576988,37.77659830133616,-0.0631068
113.54837191092415,37.77659830133616,-0.056984466
113.54869669607841,37.77659830133616,-0.027715323
113.54934626638695,37.77659830133616,-0.038130246
113.54967105154121,37.77659830133616,-0.047810744
113.54999583669547,37.77659830133616,-0.049246553
113.55032062184974,37.77659830133616,-0.056184884
113.550645407004,37.77659830133616,-0.077968
113.55097019215826,37.77659830133616,-0.057050392
113.55129497731252,37.77659830133616,-0.055498913
113.55194454762105,37.77659830133616,-0.04760778
113.55226933277531,37.77659830133616,-0.062411156
113.55259411792957,37.77659830133616,-0.065033846
113.5542180437009,37.77659830133616,-0.04017517
113.55454282885516,37.77659830133616,-0.03836168
113.55486761400942,37.77659830133616,-0.03118793
113.55519239916369,37.77659830133616,-0.044831406
113.55551718431795,37.77659830133616,-0.037095096
113.55584196947221,37.77659830133616,-0.037095096
113.55616675462647,37.77659830133616,-0.017074665
113.55649153978074,37.77659830133616,-0.02970069
113.55714111008926,37.77659830133616,-0.059381377
113.55746589524352,37.77659830133616,-0.02782049
113.55779068039779,37.77659830133616,-0.049921125
113.55811546555206,37.77659830133616,-0.0644855
113.55844025070633,37.77659830133616,-0.074339025
113.55876503586059,37.77659830133616,-0.06483184
113.55908982101485,37.77659830133616,-0.05976922
113.55941460616911,37.77659830133616,-0.04432868
113.55973939132338,37.77659830133616,-0.038934827
113.56006417647764,37.77659830133616,-0.045591954
113.5603889616319,37.77659830133616,-0.046167426
113.56071374678616,37.77659830133616,-0.0305192
113.56103853194043,37.77659830133616,-0.03342178
113.56136331709469,37.77659830133616,-0.028482556
113.56168810224895,37.77659830133616,-0.033818178
113.56201288740321,37.77659830133616,-0.03623522
113.56233767255748,37.77659830133616,-0.0431375
113.56266245771175,37.77659830133616,-0.045652002
113.56298724286601,37.77659830133616,-0.039089646
113.56331202802028,37.77659830133616,-0.028998522
113.56363681317454,37.77659830133616,-0.029435884
113.5639615983288,37.77659830133616,-0.029792855
113.56428638348306,37.77659830133616,-0.028446894
113.56461116863733,37.77659830133616,-0.04407894
113.56493595379159,37.77659830133616,-0.04358893
113.56526073894585,37.77659830133616,-0.05555596
113.56558552410011,37.77659830133616,-0.056707647
113.53245743836524,37.776273516181895,-0.03431687
113.5327822235195,37.776273516181895,-0.04549424
113.53310700867377,37.776273516181895,-0.033162143
113.53343179382803,37.776273516181895,-0.033162143
113.53375657898229,37.776273516181895,-0.04921056
113.53408136413655,37.776273516181895,-0.06918414
113.53440614929082,37.776273516181895,-0.054165784
113.53473093444508,37.776273516181895,-0.03719725
113.53505571959934,37.776273516181895,-0.037298027
113.5353805047536,37.776273516181895,-0.049803216
113.53570528990787,37.776273516181895,-0.07920125
113.53603007506214,37.776273516181895,-0.07505483
113.5363548602164,37.776273516181895,-0.087384984
113.53667964537067,37.776273516181895,-0.06658871
113.53700443052493,37.776273516181895,-0.05917767
113.5373292156792,37.776273516181895,-0.05917767
113.53765400083346,37.776273516181895,-0.051506273
113.53797878598772,37.776273516181895,-0.05137477
113.53830357114198,37.776273516181895,-0.034975894
113.53862835629624,37.776273516181895,-0.03412348
113.5389531414505,37.776273516181895,-0.031013712
113.53927792660477,37.776273516181895,-0.046672247
113.53960271175903,37.776273516181895,-0.03833379
113.5399274969133,37.776273516181895,-0.039186627
113.54025228206756,37.776273516181895,-0.03866152
113.54057706722183,37.776273516181895,-0.031720072
113.5409018523761,37.776273516181895,-0.055865154
113.54122663753036,37.776273516181895,-0.058928974
